,season,team_id,team_city,team_nickname,field_goals_made,field_goals_ast,field_goals_missed,times_ball_lost,times_ball_stolen,fouls,game_id,games_played,field_goals_blocked,free_throws_made,free_throws_missed,points,three_pointers,rebounds,ORB,DRB,MP,start_time
661,2019.0,1610612762.0,Utah,Jazz,2723.0,1518.0,3062.0,980.0,415.0,1425.0,0.0,0.0,275.0,1208.0,350.0,6559.0,791.0,Oni REBOUND (Off:1 Def:1),45667.0,98622.0,0.0,0.0
662,2019.0,1610612738.0,Boston,Celtics,2715.0,1505.0,3214.0,856.0,532.0,1450.0,0.0,0.0,365.0,1221.0,302.0,6246.0,726.0,Ojeleye REBOUND (Off:2 Def:6),39204.0,114480.0,0.0,0.0
663,2019.0,1610612755.0,0,76ers,2672.0,1676.0,3040.0,888.0,521.0,1386.0,0.0,0.0,352.0,1100.0,350.0,6265.0,673.0,O'Quinn REBOUND (Off:1 Def:5),49764.0,91252.0,0.0,0.0
664,2019.0,1610612765.0,Detroit,Pistons,2251.0,1390.0,2625.0,823.0,422.0,1143.0,0.0,0.0,258.0,952.0,325.0,5312.0,599.0,Wood REBOUND (Off:1 Def:6),34731.0,102751.0,0.0,0.0
665,2019.0,1610612754.0,0,Pacers,2914.0,1795.0,3208.0,879.0,514.0,1393.0,0.0,0.0,356.0,1034.0,278.0,6481.0,649.0,Sumner REBOUND (Off:0 Def:2),53770.0,99063.0,0.0,0.0
666,2019.0,1610612752.0,New York,Knicks,2470.0,1355.0,3061.0,854.0,475.0,1421.0,0.0,0.0,295.0,1012.0,443.0,5551.0,542.0,Barrett REBOUND (Off:0 Def:5),33826.0,101737.0,0.0,0.0
667,2019.0,1610612759.0,San Antonio,Spurs,2833.0,1662.0,3161.0,809.0,494.0,1322.0,0.0,0.0,367.0,1269.0,291.0,6450.0,662.0,Samanic REBOUND (Off:1 Def:5),48531.0,117598.0,0.0,0.0
668,2019.0,1610612757.0,Portland,Trail Blazers,2792.0,1380.0,3235.0,828.0,419.0,1475.0,0.0,0.0,386.0,1153.0,290.0,6459.0,758.0,McCollum REBOUND (Off:1 Def:3),47416.0,119461.0,0.0,0.0
669,2019.0,1610612743.0,0,Nuggets,2989.0,1895.0,3336.0,928.0,572.0,1468.0,0.0,0.0,327.0,1153.0,325.0,6818.0,715.0,Cook REBOUND (Off:2 Def:2),56818.0,113365.0,0.0,0.0
670,2019.0,1610612764.0,Washington,Wizards,2631.0,1593.0,3094.0,866.0,502.0,1456.0,0.0,0.0,268.0,1201.0,324.0,5999.0,679.0,Bryant REBOUND (Off:3 Def:6),42556.0,112957.0,0.0,0.0
671,2019.0,1610612742.0,Dallas,Mavericks,2992.0,1767.0,3522.0,874.0,446.0,1428.0,0.0,0.0,346.0,1339.0,380.0,7205.0,947.0,Marjanovic REBOUND (Off:6 Def:14),45723.0,103819.0,0.0,0.0
672,2019.0,1610612741.0,Chicago,Bulls,2189.0,1281.0,2674.0,809.0,549.0,1221.0,0.0,0.0,224.0,862.0,279.0,5084.0,563.0,Porter Jr. REBOUND (Off:1 Def:3),53478.0,125929.0,0.0,0.0
673,2019.0,1610612766.0,0,Hornets,2320.0,1483.0,3020.0,862.0,417.0,1189.0,0.0,0.0,250.0,1013.0,336.0,5593.0,658.0,Ca. Martin REBOUND (Off:1 Def:6),30283.0,100509.0,0.0,0.0
674,2019.0,1610612756.0,Phoenix,Suns,2852.0,1880.0,3249.0,971.0,526.0,1547.0,0.0,0.0,275.0,1364.0,276.0,6568.0,691.0,Jerome REBOUND (Off:1 Def:1),42556.0,84798.0,0.0,0.0
675,2019.0,1610612758.0,Sacramento,Kings,2852.0,1660.0,3332.0,962.0,537.0,1568.0,0.0,0.0,289.0,1093.0,333.0,6640.0,775.0,Parker REBOUND (Off:4 Def:4),52561.0,116119.0,0.0,0.0
676,2019.0,1610612745.0,Houston,Rockets,2789.0,1479.0,3384.0,963.0,595.0,1511.0,0.0,0.0,355.0,1377.0,363.0,6720.0,889.0,Caboclo REBOUND (Off:1 Def:5),37512.0,116290.0,0.0,0.0
677,2019.0,1610612749.0,Milwaukee,Bucks,2765.0,1639.0,3084.0,903.0,457.0,1302.0,0.0,0.0,374.0,1211.0,398.0,6559.0,787.0,Wilson REBOUND (Off:1 Def:7),35840.0,114419.0,0.0,0.0
678,2019.0,1610612737.0,Atlanta,Hawks,2556.0,1499.0,3129.0,994.0,490.0,1482.0,0.0,0.0,324.0,1148.0,314.0,5889.0,641.0,Collins REBOUND (Off:4 Def:11),48745.0,86445.0,0.0,0.0
679,2019.0,1610612744.0,0,Warriors,2318.0,1543.0,2994.0,858.0,491.0,1252.0,0.0,0.0,280.0,1134.0,278.0,5393.0,578.0,Lee REBOUND (Off:1 Def:5),53487.0,109446.0,0.0,0.0
680,2019.0,1610612763.0,Memphis,Grizzlies,2731.0,1739.0,3086.0,929.0,487.0,1394.0,0.0,0.0,345.0,1062.0,315.0,6114.0,654.0,Melton REBOUND (Off:0 Def:2),43240.0,97857.0,0.0,0.0
681,2019.0,1610612748.0,Miami,Heat,2652.0,1762.0,3000.0,931.0,498.0,1383.0,0.0,0.0,308.0,1301.0,364.0,6427.0,784.0,Alexander REBOUND (Off:1 Def:1),25679.0,85604.0,0.0,0.0
682,2020.0,1610612751.0,Brooklyn,Nets,3067.0,1910.0,3141.0,927.0,481.0,1388.0,0.0,0.0,377.0,1285.0,314.0,7241.0,880.0,A. Johnson REBOUND (Off:1 Def:0),45449.0,120393.0,0.0,0.0
683,2020.0,1610612744.0,Golden State,Warriors,2756.0,1849.0,3163.0,985.0,544.0,1462.0,0.0,0.0,322.0,1114.0,303.0,6552.0,829.0,Green REBOUND (Off:1 Def:7),56098.0,118608.0,0.0,0.0
684,2020.0,1610612747.0,Los Angeles,Lakers,2729.0,1652.0,3057.0,983.0,527.0,1313.0,0.0,0.0,358.0,1150.0,411.0,6555.0,685.0,Kuzma REBOUND (Off:0 Def:6),52560.0,123377.0,0.0,0.0
685,2020.0,1610612746.0,0,Clippers,2888.0,1685.0,3100.0,866.0,488.0,1363.0,0.0,0.0,288.0,1118.0,214.0,6936.0,861.0,Scrubb REBOUND (Off:2 Def:5),38139.0,116490.0,0.0,0.0
686,2020.0,1610612757.0,Portland,Trail Blazers,2791.0,1438.0,3304.0,731.0,462.0,1287.0,0.0,0.0,346.0,1201.0,249.0,6634.0,915.0,Giles III REBOUND (Off:0 Def:2),50109.0,124586.0,0.0,0.0
687,2020.0,1610612762.0,Utah,Jazz,2647.0,1521.0,3007.0,861.0,434.0,1235.0,0.0,0.0,329.0,1082.0,280.0,6465.0,929.0,Thomas REBOUND (Off:0 Def:1),47713.0,101756.0,0.0,0.0
688,2020.0,1610612766.0,Charlotte,Hornets,2670.0,1791.0,3227.0,937.0,538.0,1231.0,0.0,0.0,312.0,1065.0,342.0,6341.0,803.0,Biyombo REBOUND (Off:1 Def:1),32165.0,108890.0,0.0,0.0
689,2020.0,1610612739.0,0,Cavaliers,2653.0,1635.0,3250.0,1001.0,534.0,1281.0,0.0,0.0,313.0,1149.0,388.0,6182.0,628.0,Dotson REBOUND (Off:0 Def:1),51278.0,119963.0,0.0,0.0
690,2020.0,1610612759.0,San Antonio,Spurs,2817.0,1647.0,3234.0,744.0,480.0,1229.0,0.0,0.0,344.0,1180.0,308.0,6397.0,606.0,Bates-Diop REBOUND (Off:2 Def:3),51012.0,126364.0,0.0,0.0
691,2020.0,1610612763.0,Memphis,Grizzlies,2913.0,1830.0,3353.0,871.0,610.0,1316.0,0.0,0.0,345.0,1098.0,329.0,6665.0,713.0,Valanciunas REBOUND (Off:6 Def:10),45044.0,103754.0,0.0,0.0
692,2020.0,1610612741.0,Chicago,Bulls,2799.0,1795.0,3055.0,959.0,441.0,1263.0,0.0,0.0,281.0,910.0,240.0,6499.0,754.0,White REBOUND (Off:0 Def:5),55976.0,133195.0,0.0,0.0
693,2020.0,1610612737.0,Atlanta,Hawks,2584.0,1541.0,2941.0,792.0,438.0,1240.0,0.0,0.0,296.0,1239.0,290.0,5992.0,706.0,Fernando REBOUND (Off:1 Def:8),54201.0,99611.0,0.0,0.0
694,2020.0,1610612755.0,Philadelphia,76ers,2750.0,1571.0,3001.0,918.0,592.0,1371.0,0.0,0.0,411.0,1289.0,383.0,6456.0,670.0,Reed REBOUND (Off:7 Def:5),51916.0,98224.0,0.0,0.0
695,2020.0,1610612764.0,0,Wizards,2985.0,1769.0,3294.0,969.0,513.0,1525.0,0.0,0.0,285.0,1392.0,417.0,6852.0,643.0,Smith REBOUND (Off:1 Def:7),46219.0,122604.0,0.0,0.0
696,2020.0,1610612750.0,Minnesota,Timberwolves,2705.0,1691.0,3303.0,900.0,572.0,1391.0,0.0,0.0,363.0,1165.0,366.0,6335.0,774.0,Russell REBOUND (Off:0 Def:3),38506.0,96142.0,0.0,0.0
697,2020.0,1610612765.0,0,Pistons,2512.0,1578.0,3039.0,905.0,479.0,1369.0,0.0,0.0,335.0,1165.0,362.0,5810.0,671.0,Bey REBOUND (Off:1 Def:4),36049.0,110328.0,0.0,0.0
698,2020.0,1610612742.0,Dallas,Mavericks,2632.0,1468.0,2956.0,736.0,398.0,1279.0,0.0,0.0,284.0,1064.0,310.0,6256.0,751.0,Bey REBOUND (Off:1 Def:1),52307.0,120167.0,0.0,0.0
699,2020.0,1610612756.0,Phoenix,Suns,2970.0,1848.0,3043.0,820.0,492.0,1331.0,0.0,0.0,295.0,1035.0,209.0,6832.0,784.0,Craig REBOUND (Off:2 Def:4),44177.0,87650.0,0.0,0.0
700,2020.0,1610612748.0,Miami,Heat,2624.0,1766.0,2975.0,899.0,531.0,1290.0,0.0,0.0,263.0,1107.0,304.0,6272.0,777.0,Achiuwa REBOUND (Off:3 Def:7),27358.0,89634.0,0.0,0.0
701,2020.0,1610612753.0,Orlando,Magic,2641.0,1508.0,3497.0,845.0,470.0,1217.0,0.0,0.0,302.0,1151.0,335.0,6255.0,681.0,Hall REBOUND (Off:3 Def:7),31866.0,85936.0,0.0,0.0
702,2020.0,1610612743.0,Denver,Nuggets,2914.0,1805.0,3061.0,861.0,540.0,1309.0,0.0,0.0,302.0,1047.0,252.0,6697.0,764.0,Bol REBOUND (Off:0 Def:2),59877.0,117571.0,0.0,0.0
703,2020.0,1610612758.0,0,Kings,2892.0,1735.0,3153.0,864.0,520.0,1357.0,0.0,0.0,337.0,1117.0,388.0,6673.0,735.0,Guy REBOUND (Off:0 Def:6),57601.0,122704.0,0.0,0.0
704,2020.0,1610612754.0,Indiana,Pacers,2833.0,1798.0,3184.0,851.0,551.0,1358.0,0.0,0.0,425.0,1111.0,284.0,6590.0,731.0,Brissett REBOUND (Off:1 Def:9),54486.0,103217.0,0.0,0.0
705,2020.0,1610612752.0,New York,Knicks,2687.0,1458.0,3193.0,827.0,476.0,1412.0,0.0,0.0,347.0,1125.0,309.0,6284.0,714.0,Burks REBOUND (Off:1 Def:5),33820.0,109163.0,0.0,0.0
706,2020.0,1610612749.0,Milwaukee,Bucks,2997.0,1709.0,3156.0,893.0,539.0,1198.0,0.0,0.0,311.0,1086.0,348.0,7268.0,862.0,Jackson REBOUND (Off:2 Def:4),37900.0,123430.0,0.0,0.0
707,2020.0,1610612738.0,Boston,Celtics,2709.0,1534.0,3106.0,845.0,497.0,1345.0,0.0,0.0,350.0,1053.0,291.0,6508.0,784.0,Langford REBOUND (Off:1 Def:3),42342.0,122417.0,0.0,0.0
708,2020.0,1610612740.0,New Orleans,Pelicans,2751.0,1678.0,3027.0,902.0,489.0,1193.0,0.0,0.0,276.0,1232.0,453.0,6370.0,632.0,Alexander-Walker REBOUND (Off:1 Def:3),22557.0,79254.0,0.0,0.0
709,2020.0,1610612761.0,Toronto,Raptors,2662.0,1610.0,3287.0,839.0,584.0,1473.0,0.0,0.0,367.0,1170.0,263.0,6438.0,808.0,Birch REBOUND (Off:5 Def:9),39856.0,95371.0,0.0,0.0
710,2020.0,1610612760.0,Oklahoma City,Thunder,2530.0,1421.0,3249.0,983.0,460.0,1177.0,0.0,0.0,292.0,1006.0,385.0,5920.0,695.0,Brown REBOUND (Off:8 Def:10),33165.0,95915.0,0.0,0.0
711,2020.0,1610612745.0,0,Rockets,2631.0,1580.0,3287.0,953.0,513.0,1330.0,0.0,0.0,337.0,1113.0,387.0,6148.0,799.0,Lamb REBOUND (Off:2 Def:2),38620.0,121530.0,0.0,0.0
712,2021.0,1610612749.0,Milwaukee,Bucks,3134.0,1796.0,3599.0,938.0,573.0,1399.0,0.0,0.0,283.0,1303.0,385.0,7541.0,954.0,Tucker REBOUND (Off:2 Def:2),46257.0,147698.0,0.0,0.0
713,2021.0,1610612751.0,0,Nets,3053.0,1842.0,3397.0,962.0,529.0,1515.0,0.0,0.0,411.0,1281.0,309.0,7040.0,774.0,Drummond REBOUND (Off:5 Def:7),53676.0,137319.0,0.0,0.0
714,2021.0,1610612747.0,Los Angeles,Lakers,3129.0,1801.0,3532.0,1051.0,575.0,1555.0,0.0,0.0,384.0,1242.0,461.0,7310.0,817.0,Jones REBOUND (Off:0 Def:5),59326.0,148888.0,0.0,0.0
715,2021.0,1610612744.0,Golden State,Warriors,3175.0,2124.0,3588.0,1107.0,693.0,1678.0,0.0,0.0,353.0,1195.0,358.0,7503.0,951.0,Lee REBOUND (Off:1 Def:4),65505.0,144071.0,0.0,0.0
716,2021.0,1610612766.0,Charlotte,Hornets,3371.0,2214.0,3835.0,1001.0,683.0,1618.0,0.0,0.0,381.0,1253.0,439.0,7852.0,955.0,Thor REBOUND (Off:0 Def:1),37569.0,126005.0,0.0,0.0
717,2021.0,1610612754.0,Indiana,Pacers,3077.0,1889.0,3530.0,1008.0,522.0,1538.0,0.0,0.0,419.0,1218.0,368.0,7020.0,802.0,McConnell REBOUND (Off:0 Def:3),64873.0,129037.0,0.0,0.0
718,2021.0,1610612761.0,Toronto,Raptors,3076.0,1678.0,3862.0,877.0,678.0,1509.0,0.0,0.0,343.0,1218.0,382.0,7169.0,818.0,Watanabe REBOUND (Off:0 Def:4),53098.0,121520.0,0.0,0.0
719,2021.0,1610612764.0,Washington,Wizards,3045.0,1885.0,3368.0,967.0,485.0,1460.0,0.0,0.0,363.0,1277.0,351.0,6896.0,708.0,Schakel REBOUND (Off:0 Def:1),54580.0,149655.0,0.0,0.0
720,2021.0,1610612739.0,Cleveland,Cavaliers,3052.0,1921.0,3450.0,1026.0,537.0,1363.0,0.0,0.0,321.0,1290.0,409.0,7285.0,810.0,Brown REBOUND (Off:1 Def:1),58619.0,138367.0,0.0,0.0
721,2021.0,1610612763.0,Memphis,Grizzlies,3408.0,2023.0,3951.0,971.0,757.0,1589.0,0.0,0.0,509.0,1333.0,485.0,8068.0,817.0,Aldama REBOUND (Off:6 Def:4),58391.0,130283.0,0.0,0.0
722,2021.0,1610612752.0,New York,Knicks,2842.0,1641.0,3648.0,924.0,520.0,1556.0,0.0,0.0,365.0,1326.0,455.0,6837.0,829.0,Toppin REBOUND (Off:1 Def:9),40439.0,131869.0,0.0,0.0
723,2021.0,1610612738.0,Boston,Celtics,3071.0,1879.0,3537.0,1005.0,545.0,1434.0,0.0,0.0,441.0,1267.0,294.0,7521.0,904.0,Kornet REBOUND (Off:3 Def:2),49804.0,144241.0,0.0,0.0
724,2021.0,1610612753.0,Orlando,Magic,2914.0,1819.0,3791.0,1061.0,508.0,1532.0,0.0,0.0,346.0,1170.0,322.0,6696.0,820.0,Okeke REBOUND (Off:0 Def:6),40232.0,108171.0,0.0,0.0
725,2021.0,1610612759.0,San Antonio,Spurs,3306.0,2151.0,3765.0,934.0,586.0,1400.0,0.0,0.0,374.0,1145.0,377.0,7646.0,793.0,Wieskamp REBOUND (Off:0 Def:1),60422.0,147671.0,0.0,0.0
726,2021.0,1610612765.0,Detroit,Pistons,3033.0,1875.0,3981.0,1055.0,598.0,1791.0,0.0,0.0,382.0,1367.0,379.0,7038.0,784.0,Lee REBOUND (Off:2 Def:0),43643.0,130485.0,0.0,0.0
727,2021.0,1610612741.0,0,Bulls,3289.0,1886.0,3561.0,964.0,568.0,1524.0,0.0,0.0,318.0,1394.0,318.0,7641.0,761.0,Brown Jr. REBOUND (Off:2 Def:9),63570.0,158031.0,0.0,0.0
728,2021.0,1610612755.0,Philadelphia,76ers,3073.0,1863.0,3523.0,913.0,593.0,1545.0,0.0,0.0,413.0,1518.0,339.0,7290.0,810.0,Reed REBOUND (Off:2 Def:4),67638.0,118819.0,0.0,0.0
729,2021.0,1610612740.0,New Orleans,Pelicans,3063.0,1909.0,3651.0,1017.0,639.0,1512.0,0.0,0.0,293.0,1386.0,361.0,7106.0,724.0,Temple REBOUND (Off:0 Def:2),27352.0,94391.0,0.0,0.0
730,2021.0,1610612745.0,Houston,Rockets,2984.0,1784.0,3579.0,1178.0,552.0,1614.0,0.0,0.0,348.0,1334.0,532.0,7116.0,897.0,Mathews REBOUND (Off:0 Def:6),46902.0,143054.0,0.0,0.0
731,2021.0,1610612750.0,Minnesota,Timberwolves,2957.0,1819.0,3555.0,993.0,642.0,1609.0,0.0,0.0,391.0,1265.0,361.0,7197.0,919.0,Okogie REBOUND (Off:3 Def:0),43747.0,112810.0,0.0,0.0
732,2021.0,1610612743.0,Denver,Nuggets,3036.0,2018.0,3257.0,1002.0,526.0,1519.0,0.0,0.0,273.0,1203.0,317.0,7150.0,824.0,Cancar REBOUND (Off:2 Def:6),68974.0,138109.0,0.0,0.0
733,2021.0,1610612756.0,Phoenix,Suns,3362.0,2094.0,3561.0,960.0,666.0,1605.0,0.0,0.0,336.0,1218.0,304.0,7707.0,799.0,Biyombo REBOUND (Off:2 Def:7),53036.0,104454.0,0.0,0.0
734,2021.0,1610612757.0,Portland,Trail Blazers,2850.0,1688.0,3599.0,1022.0,601.0,1577.0,0.0,0.0,340.0,1227.0,370.0,6818.0,820.0,Perry REBOUND (Off:2 Def:6),56917.0,143181.0,0.0,0.0
735,2021.0,1610612758.0,Sacramento,Kings,3076.0,1798.0,3607.0,1026.0,550.0,1483.0,0.0,0.0,338.0,1370.0,415.0,6993.0,809.0,DiVincenzo REBOUND (Off:0 Def:4),66266.0,147734.0,0.0,0.0
736,2021.0,1610612742.0,Dallas,Mavericks,3027.0,1786.0,3552.0,909.0,521.0,1541.0,0.0,0.0,296.0,1237.0,371.0,7252.0,896.0,Wright REBOUND (Off:0 Def:2),60889.0,138676.0,0.0,0.0
737,2021.0,1610612737.0,Atlanta,Hawks,3362.0,1996.0,3791.0,914.0,584.0,1548.0,0.0,0.0,343.0,1462.0,341.0,8033.0,922.0,Luwawu-Cabarrot REBOUND (Off:1 Def:1),62414.0,122599.0,0.0,0.0
738,2021.0,1610612746.0,LA,Clippers,3092.0,1854.0,3606.0,1004.0,573.0,1467.0,0.0,0.0,376.0,1204.0,311.0,7399.0,895.0,Hood REBOUND (Off:0 Def:3),45553.0,138165.0,0.0,0.0
739,2021.0,1610612748.0,Miami,Heat,2974.0,1921.0,3392.0,1033.0,559.0,1575.0,0.0,0.0,243.0,1295.0,305.0,7269.0,869.0,Highsmith REBOUND (Off:3 Def:2),34910.0,109977.0,0.0,0.0
740,2021.0,1610612760.0,Oklahoma City,Thunder,2873.0,1679.0,3804.0,1011.0,572.0,1381.0,0.0,0.0,350.0,1138.0,376.0,6764.0,798.0,Hoard REBOUND (Off:6 Def:9),48493.0,122907.0,0.0,0.0
741,2021.0,1610612762.0,Utah,Jazz,3135.0,1732.0,3502.0,1002.0,551.0,1497.0,0.0,0.0,378.0,1385.0,415.0,7601.0,987.0,Sneed REBOUND (Off:1 Def:1),54593.0,117935.0,0.0,0.0
742,2022.0,1610612755.0,Philadelphia,76ers,2614.0,1630.0,2750.0,803.0,494.0,1347.0,0.0,0.0,304.0,1362.0,269.0,6271.0,727.0,Springer REBOUND (Off:1 Def:0),58771.0,104029.0,0.0,0.0
743,2022.0,1610612738.0,Boston,Celtics,2724.0,1722.0,3017.0,828.0,411.0,1270.0,0.0,0.0,336.0,1155.0,261.0,6609.0,900.0,Tatum REBOUND (Off:0 Def:15),44535.0,123823.0,0.0,0.0
744,2022.0,1610612744.0,Golden State,Warriors,2706.0,1881.0,2971.0,1002.0,442.0,1426.0,0.0,0.0,236.0,986.0,247.0,6429.0,898.0,D. Green REBOUND (Off:2 Def:11),55618.0,123966.0,0.0,0.0
745,2022.0,1610612747.0,Los Angeles,Lakers,2703.0,1595.0,2912.0,865.0,404.0,1193.0,0.0,0.0,282.0,1286.0,368.0,6231.0,624.0,Davis REBOUND (Off:6 Def:10),49619.0,128918.0,0.0,0.0
746,2022.0,1610612737.0,Atlanta,Hawks,2851.0,1594.0,3052.0,781.0,454.0,1258.0,0.0,0.0,309.0,1150.0,253.0,6457.0,643.0,Young REBOUND (Off:1 Def:2),53641.0,104029.0,0.0,0.0
747,2022.0,1610612745.0,Houston,Rockets,2485.0,1387.0,3019.0,986.0,437.0,1312.0,0.0,0.0,298.0,1174.0,382.0,5663.0,614.0,Smith Jr. REBOUND (Off:3 Def:7),40270.0,126212.0,0.0,0.0
748,2022.0,1610612754.0,Indiana,Pacers,2549.0,1637.0,2920.0,849.0,469.0,1331.0,0.0,0.0,369.0,1123.0,284.0,5843.0,737.0,Jackson REBOUND (Off:6 Def:5),53303.0,110742.0,0.0,0.0
749,2022.0,1610612764.0,Washington,Wizards,2721.0,1646.0,2864.0,885.0,440.0,1253.0,0.0,0.0,339.0,1173.0,315.0,6333.0,663.0,Gill REBOUND (Off:1 Def:0),45275.0,125401.0,0.0,0.0
750,2022.0,1610612762.0,Utah,Jazz,2652.0,1610.0,2977.0,948.0,411.0,1319.0,0.0,0.0,332.0,1209.0,322.0,6109.0,755.0,Olynyk REBOUND (Off:0 Def:6),46721.0,99228.0,0.0,0.0
751,2022.0,1610612743.0,Denver,Nuggets,2767.0,1837.0,2658.0,891.0,478.0,1236.0,0.0,0.0,275.0,1057.0,342.0,6327.0,690.0,Jokic REBOUND (Off:6 Def:14),59373.0,119917.0,0.0,0.0
752,2022.0,1610612751.0,Brooklyn,Nets,2529.0,1530.0,2680.0,784.0,458.0,1340.0,0.0,0.0,385.0,1081.0,259.0,5813.0,692.0,Johnson REBOUND (Off:0 Def:4),49139.0,120523.0,0.0,0.0
753,2022.0,1610612740.0,New Orleans,Pelicans,2725.0,1667.0,2945.0,932.0,542.0,1390.0,0.0,0.0,269.0,1256.0,345.0,6300.0,679.0,Hernangomez REBOUND (Off:0 Def:1),22526.0,81223.0,0.0,0.0
754,2022.0,1610612758.0,Sacramento,Kings,2840.0,1759.0,2833.0,887.0,455.0,1322.0,0.0,0.0,211.0,1321.0,333.0,6647.0,768.0,Monk REBOUND (Off:0 Def:4),55511.0,127678.0,0.0,0.0
755,2022.0,1610612757.0,Portland,Trail Blazers,2642.0,1568.0,2850.0,887.0,417.0,1348.0,0.0,0.0,280.0,1309.0,326.0,6352.0,793.0,Eubanks REBOUND (Off:2 Def:5),49341.0,126520.0,0.0,0.0
756,2022.0,1610612756.0,Phoenix,Suns,2722.0,1775.0,3100.0,863.0,470.0,1406.0,0.0,0.0,327.0,1104.0,291.0,6327.0,676.0,Ayton REBOUND (Off:2 Def:10),46385.0,93772.0,0.0,0.0
757,2022.0,1610612742.0,0,Mavericks,2664.0,1510.0,2948.0,785.0,441.0,1435.0,0.0,0.0,246.0,1292.0,435.0,6357.0,847.0,Hardaway Jr. REBOUND (Off:1 Def:5),50899.0,117342.0,0.0,0.0
758,2022.0,1610612766.0,Charlotte,Hornets,2824.0,1695.0,3391.0,909.0,545.0,1430.0,0.0,0.0,351.0,1212.0,406.0,6482.0,680.0,Washington REBOUND (Off:1 Def:4),31750.0,105618.0,0.0,0.0
759,2022.0,1610612759.0,San Antonio,Spurs,2790.0,1748.0,3171.0,982.0,455.0,1319.0,0.0,0.0,254.0,1027.0,345.0,6193.0,615.0,McDermott REBOUND (Off:1 Def:1),50262.0,122689.0,0.0,0.0
760,2022.0,1610612750.0,Minnesota,Timberwolves,2666.0,1589.0,2737.0,920.0,494.0,1394.0,0.0,0.0,349.0,1096.0,352.0,6164.0,645.0,Gobert REBOUND (Off:5 Def:8),39339.0,94803.0,0.0,0.0
761,2022.0,1610612760.0,Oklahoma City,Thunder,2599.0,1460.0,2973.0,758.0,507.0,1268.0,0.0,0.0,266.0,1102.0,267.0,5828.0,638.0,Joe REBOUND (Off:0 Def:5),46672.0,110746.0,0.0,0.0
762,2022.0,1610612739.0,Cleveland,Cavaliers,2855.0,1720.0,3002.0,880.0,498.0,1333.0,0.0,0.0,308.0,1222.0,352.0,6565.0,695.0,LeVert REBOUND (Off:0 Def:2),49562.0,115265.0,0.0,0.0
763,2022.0,1610612761.0,0,Raptors,2683.0,1531.0,3247.0,741.0,607.0,1368.0,0.0,0.0,337.0,1219.0,338.0,6118.0,625.0,Poeltl REBOUND (Off:4 Def:6),43721.0,104280.0,0.0,0.0
764,2022.0,1610612763.0,Memphis,Grizzlies,2680.0,1576.0,3035.0,817.0,512.0,1302.0,0.0,0.0,382.0,1109.0,412.0,6193.0,649.0,Jones REBOUND (Off:0 Def:4),54083.0,111772.0,0.0,0.0
765,2022.0,1610612752.0,New York,Knicks,2780.0,1490.0,3221.0,790.0,405.0,1396.0,0.0,0.0,263.0,1304.0,401.0,6482.0,730.0,Quickley REBOUND (Off:0 Def:2),35009.0,117775.0,0.0,0.0
766,2022.0,1610612748.0,Miami,Heat,2570.0,1546.0,3084.0,854.0,538.0,1270.0,0.0,0.0,197.0,1271.0,262.0,5980.0,662.0,Lowry REBOUND (Off:0 Def:2),32461.0,94559.0,0.0,0.0
767,2022.0,1610612741.0,Chicago,Bulls,2614.0,1507.0,2733.0,821.0,467.0,1229.0,0.0,0.0,276.0,1128.0,268.0,6084.0,570.0,Vucevic REBOUND (Off:2 Def:10),54840.0,140562.0,0.0,0.0
768,2022.0,1610612753.0,Orlando,Magic,2621.0,1475.0,2965.0,939.0,461.0,1363.0,0.0,0.0,304.0,1307.0,352.0,6134.0,668.0,Suggs REBOUND (Off:3 Def:2),33281.0,93764.0,0.0,0.0
769,2022.0,1610612765.0,Detroit,Pistons,2621.0,1512.0,3141.0,959.0,471.0,1504.0,0.0,0.0,260.0,1350.0,407.0,5994.0,680.0,Livers REBOUND (Off:1 Def:3),37561.0,108198.0,0.0,0.0
770,2022.0,1610612746.0,LA,Clippers,2619.0,1501.0,2958.0,884.0,454.0,1330.0,0.0,0.0,288.0,1216.0,340.0,6122.0,738.0,Plumlee REBOUND (Off:2 Def:2),37979.0,117447.0,0.0,0.0
771,2022.0,1610612749.0,Milwaukee,Bucks,2667.0,1584.0,3046.0,892.0,413.0,1210.0,0.0,0.0,313.0,1062.0,365.0,6392.0,814.0,Lopez REBOUND (Off:1 Def:6),39608.0,120859.0,0.0,0.0
