,person_id,name,field_goals_made,field_goals_ast,field_goals_missed,times_ball_lost,times_ball_stolen,fouls,games_played,field_goals_blocked,free_throws_made,free_throws_missed,rebounds,points,three-pointers
1268,201585.0,Kosta Koufos,1443.0,262.0,1277.0,393.0,230.0,1209.0,568.0,446.0,362.0,230.0,2796.0,1624.0,18.0
1269,201599.0,DeAndre Jordan,3201.0,807.0,1490.0,1183.0,481.0,2372.0,886.0,1385.0,1457.0,1698.0,8717.0,9249.0,86.0
1270,201570.0,Joe Alexander,98.0,43.0,138.0,48.0,15.0,112.0,58.0,30.0,58.0,26.0,117.0,10368.0,92.0
1271,201594.0,Walter Sharpe,4.0,0.0,6.0,0.0,0.0,3.0,7.0,2.0,0.0,0.0,3.0,0.0,0.0
1272,201584.0,Courtney Lee,2532.0,1125.0,3073.0,654.0,707.0,1185.0,705.0,189.0,827.0,148.0,1846.0,10292.0,74.0
1273,201588.0,George Hill,2945.0,2451.0,3530.0,944.0,703.0,1560.0,790.0,193.0,1510.0,362.0,2410.0,54478.0,538.0
1274,201606.0,Sean Singletary,30.0,26.0,52.0,23.0,10.0,42.0,34.0,0.0,18.0,3.0,34.0,22742.0,269.0
1275,201611.0,Henry Walker,355.0,141.0,449.0,133.0,85.0,354.0,160.0,21.0,115.0,34.0,376.0,20924.0,251.0
1276,201576.0,Anthony Randolph,644.0,179.0,781.0,279.0,144.0,445.0,233.0,216.0,400.0,135.0,1020.0,49834.0,470.0
1277,201229.0,Anthony Tolliver,1191.0,541.0,1754.0,390.0,227.0,990.0,611.0,189.0,535.0,160.0,2069.0,12981.0,113.0
1278,201633.0,Rob Kurz,48.0,20.0,75.0,16.0,14.0,78.0,39.0,18.0,35.0,10.0,75.0,1193.0,10.0
1279,201627.0,Anthony Morrow,1833.0,464.0,2282.0,361.0,294.0,856.0,524.0,70.0,568.0,81.0,1137.0,3685.0,26.0
1280,201631.0,Steven Hill,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4335.0,42.0
1281,201629.0,Othello Hunter,14.0,1.0,17.0,5.0,2.0,16.0,17.0,6.0,3.0,6.0,36.0,16350.0,138.0
1282,201616.0,Darnell Jackson,116.0,24.0,141.0,49.0,23.0,150.0,111.0,10.0,53.0,29.0,193.0,46661.0,502.0
1283,201595.0,Joey Dorsey,134.0,52.0,119.0,82.0,63.0,250.0,118.0,39.0,59.0,99.0,489.0,4517.0,30.0
1284,201180.0,Sun Sun,3.0,2.0,8.0,3.0,1.0,9.0,8.0,1.0,0.0,0.0,0.0,15712.0,211.0
1285,101214.0,Jawad Williams,126.0,56.0,214.0,35.0,22.0,106.0,77.0,8.0,41.0,16.0,131.0,3871.0,21.0
1286,201632.0,Hamed Haddadi,122.0,40.0,142.0,88.0,11.0,193.0,130.0,88.0,73.0,42.0,354.0,18518.0,197.0
1287,201603.0,Sonny Weems,493.0,247.0,566.0,193.0,79.0,266.0,171.0,27.0,123.0,54.0,388.0,22317.0,208.0
1288,201605.0,Nathan Jawai,50.0,24.0,65.0,27.0,10.0,65.0,42.0,9.0,26.0,12.0,106.0,11369.0,109.0
1289,201858.0,Cartier Martin,412.0,115.0,648.0,124.0,89.0,308.0,222.0,25.0,138.0,52.0,444.0,19885.0,231.0
1290,201612.0,Malik Hairston,64.0,28.0,61.0,23.0,10.0,48.0,43.0,16.0,19.0,18.0,77.0,36512.0,385.0
1291,201234.0,Trey Johnson,18.0,14.0,30.0,11.0,2.0,24.0,20.0,1.0,16.0,1.0,19.0,15255.0,163.0
1292,201591.0,DJ White,328.0,76.0,315.0,61.0,34.0,195.0,129.0,52.0,107.0,43.0,407.0,1146.0,6.0
1293,200971.0,Dontell Jefferson,11.0,9.0,11.0,6.0,4.0,9.0,6.0,1.0,6.0,3.0,12.0,5102.0,40.0
1294,201621.0,Joe Crawford,3.0,1.0,7.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,4.0,2325.0,10.0
1295,2431.0,David Andersen,196.0,54.0,245.0,58.0,20.0,154.0,94.0,20.0,58.0,27.0,281.0,24414.0,280.0
1296,201978.0,Chase Budinger,1124.0,460.0,1490.0,299.0,198.0,466.0,381.0,63.0,406.0,99.0,1189.0,5430.0,44.0
1297,201971.0,DeJuan Blair,1166.0,340.0,1076.0,445.0,300.0,970.0,397.0,116.0,354.0,229.0,2044.0,5390.0,36.0
1298,201954.0,Darren Collison,2838.0,3072.0,3231.0,1255.0,697.0,1056.0,617.0,90.0,1501.0,271.0,1661.0,292.0,2.0
1299,201934.0,Hasheem Thabeet,177.0,25.0,129.0,115.0,53.0,440.0,204.0,176.0,111.0,81.0,547.0,4254.0,37.0
1300,201960.0,DeMarre Carroll,1410.0,561.0,1832.0,380.0,435.0,920.0,469.0,115.0,662.0,242.0,1886.0,75.0,0.0
1301,201970.0,Sam Young,517.0,167.0,659.0,186.0,127.0,297.0,228.0,51.0,246.0,82.0,529.0,3869.0,30.0
1302,201821.0,Trey Gilder,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,9581.0,113.0
1303,201962.0,Toney Douglas,1044.0,849.0,1538.0,390.0,337.0,751.0,371.0,29.0,363.0,74.0,846.0,8538.0,66.0
1304,201941.0,Jordan Hill,1301.0,311.0,1322.0,412.0,146.0,863.0,392.0,252.0,500.0,209.0,2317.0,12826.0,119.0
1305,202068.0,Marcus Landry,15.0,0.0,26.0,6.0,1.0,13.0,17.0,2.0,3.0,2.0,19.0,399.0,0.0
1306,201939.0,Stephen Curry,6572.0,5101.0,7332.0,2468.0,1267.0,1908.0,781.0,187.0,2994.0,308.0,3693.0,15335.0,197.0
1307,201952.0,Jeff Teague,3018.0,3863.0,3783.0,1545.0,794.0,1320.0,713.0,245.0,1924.0,353.0,1677.0,22047.0,243.0
1308,201936.0,Tyreke Evans,2970.0,2447.0,3793.0,1293.0,654.0,1191.0,513.0,192.0,1572.0,514.0,2344.0,11565.0,94.0
1309,201956.0,Omri Casspi,1499.0,573.0,1863.0,533.0,317.0,816.0,503.0,113.0,638.0,309.0,2029.0,12855.0,127.0
1310,201935.0,James Harden,6314.0,6088.0,7981.0,3256.0,1329.0,2337.0,880.0,468.0,6407.0,1051.0,4997.0,30930.0,299.0
1311,201972.0,Jon Brockman,111.0,47.0,117.0,56.0,30.0,257.0,138.0,9.0,75.0,47.0,449.0,1344.0,15.0
1312,201938.0,Jonny Flynn,539.0,609.0,802.0,374.0,120.0,179.0,157.0,7.0,276.0,65.0,289.0,1014.0,3.0
1313,201944.0,Terrence Williams,405.0,341.0,590.0,206.0,75.0,184.0,142.0,18.0,146.0,76.0,513.0,984.0,8.0
1314,201961.0,Wayne Ellington,1851.0,737.0,2675.0,436.0,348.0,769.0,657.0,55.0,424.0,84.0,1356.0,18163.0,197.0
1315,201942.0,DeMar DeRozan,6739.0,3467.0,7625.0,1868.0,871.0,2189.0,896.0,278.0,4921.0,919.0,4014.0,3682.0,23.0
1316,201947.0,Earl Clark,448.0,134.0,652.0,171.0,83.0,326.0,247.0,132.0,150.0,76.0,767.0,1791.0,19.0
1317,201974.0,Derrick Brown,330.0,115.0,314.0,103.0,87.0,205.0,160.0,31.0,173.0,97.0,392.0,4548.0,42.0
1318,201945.0,Gerald Henderson,2139.0,945.0,2720.0,606.0,342.0,921.0,506.0,176.0,1184.0,312.0,1614.0,40.0,0.0
1319,201991.0,Lester Hudson,95.0,66.0,150.0,54.0,30.0,48.0,47.0,7.0,48.0,12.0,75.0,21666.0,180.0
1320,201592.0,J.R. Giddens,25.0,12.0,27.0,14.0,7.0,26.0,23.0,2.0,13.0,10.0,46.0,11491.0,109.0
1321,201951.0,Ty Lawson,2353.0,3184.0,2785.0,1115.0,618.0,853.0,524.0,49.0,1434.0,435.0,1438.0,5954.0,44.0
1322,201959.0,Taj Gibson,2829.0,778.0,2704.0,882.0,430.0,2093.0,813.0,832.0,1166.0,479.0,4758.0,0.0,0.0
1323,201948.0,Austin Daye,541.0,200.0,783.0,191.0,110.0,461.0,264.0,111.0,194.0,54.0,724.0,541.0,0.0
1324,201586.0,Serge Ibaka,3967.0,653.0,3712.0,1033.0,327.0,2266.0,795.0,1565.0,1109.0,362.0,5696.0,7850.0,71.0
1325,201958.0,Rodrigue Beaubois,474.0,357.0,612.0,188.0,118.0,304.0,168.0,48.0,140.0,33.0,321.0,69.0,0.0
1326,201943.0,Brandon Jennings,2589.0,2958.0,4098.0,1130.0,636.0,965.0,516.0,91.0,1294.0,344.0,1549.0,16.0,0.0
1327,201950.0,Jrue Holiday,4941.0,5031.0,5864.0,2134.0,1166.0,1722.0,777.0,367.0,1556.0,437.0,3131.0,883.0,1.0
1328,201953.0,Eric Maynor,413.0,715.0,641.0,264.0,102.0,281.0,253.0,19.0,143.0,56.0,326.0,864.0,5.0
1329,201949.0,James Johnson,1882.0,1237.0,2106.0,844.0,476.0,1476.0,640.0,561.0,654.0,316.0,2204.0,35527.0,413.0
1330,201973.0,Jonas Jerebko,1217.0,458.0,1458.0,390.0,276.0,1039.0,524.0,129.0,510.0,149.0,2131.0,4856.0,38.0
1331,202083.0,Wesley Matthews,3305.0,1557.0,4584.0,926.0,791.0,1754.0,824.0,163.0,1532.0,327.0,2362.0,16433.0,146.0
1332,201985.0,AJ Price,542.0,547.0,884.0,229.0,123.0,234.0,248.0,9.0,207.0,72.0,371.0,3167.0,28.0
1333,201975.0,Jodie Meeks,1437.0,488.0,1972.0,359.0,364.0,560.0,440.0,29.0,748.0,101.0,960.0,4951.0,49.0
1334,201981.0,Taylor Griffin,4.0,1.0,6.0,1.0,0.0,4.0,7.0,2.0,2.0,2.0,2.0,1067.0,4.0
1335,201946.0,Tyler Hansbrough,918.0,173.0,1151.0,303.0,194.0,848.0,404.0,88.0,945.0,329.0,1723.0,10890.0,122.0
1336,201977.0,Marcus Thornton,2034.0,643.0,2739.0,470.0,394.0,727.0,459.0,60.0,740.0,148.0,1293.0,27974.0,343.0
1337,201967.0,Dante Cunningham,1552.0,447.0,1744.0,309.0,406.0,1089.0,615.0,295.0,330.0,178.0,2303.0,9117.0,116.0
1338,201966.0,Jermaine Taylor,131.0,44.0,166.0,62.0,23.0,54.0,59.0,6.0,49.0,18.0,102.0,3790.0,22.0
1339,201969.0,DaJuan Summers,98.0,29.0,162.0,37.0,17.0,107.0,70.0,8.0,41.0,22.0,80.0,31520.0,320.0
1340,201980.0,Danny Green,2170.0,1093.0,2970.0,702.0,748.0,1270.0,708.0,529.0,464.0,112.0,2425.0,2612.0,16.0
1341,201805.0,Chris Hunter,108.0,37.0,106.0,30.0,13.0,132.0,58.0,35.0,52.0,16.0,164.0,18727.0,159.0
1342,201965.0,Jeff Ayres,272.0,95.0,217.0,124.0,34.0,352.0,214.0,65.0,108.0,31.0,603.0,21419.0,243.0
1343,201988.0,Patty Mills,2354.0,1635.0,3139.0,679.0,468.0,936.0,728.0,60.0,585.0,102.0,1214.0,335.0,4.0
1344,202178.0,Sundiata Gaines,167.0,185.0,257.0,89.0,75.0,95.0,104.0,3.0,92.0,71.0,160.0,28216.0,363.0
1345,201957.0,Byron Mullens,539.0,150.0,779.0,180.0,73.0,332.0,179.0,97.0,167.0,69.0,772.0,10635.0,99.0
1346,202132.0,Cedric Jackson,6.0,13.0,14.0,9.0,3.0,6.0,8.0,2.0,7.0,5.0,7.0,9705.0,103.0
1347,202066.0,Garrett Temple,1328.0,1044.0,2018.0,548.0,511.0,1137.0,586.0,198.0,489.0,171.0,1427.0,2182.0,16.0
1348,202130.0,Reggie Williams,583.0,291.0,693.0,136.0,86.0,233.0,210.0,12.0,194.0,63.0,481.0,2081.0,14.0
1349,202079.0,Antonio Anderson,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,34554.0,392.0
1350,201785.0,Othyus Jeffers,46.0,22.0,51.0,19.0,19.0,44.0,33.0,0.0,44.0,23.0,94.0,4634.0,53.0
1351,202087.0,Alonzo Gee,960.0,427.0,1252.0,426.0,368.0,760.0,384.0,98.0,525.0,175.0,1318.0,10011.0,108.0
1352,201802.0,Oliver Lafayette,3.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,21534.0,261.0
1353,202382.0,Derrick Caracter,30.0,7.0,32.0,19.0,4.0,45.0,34.0,10.0,15.0,5.0,41.0,7377.0,73.0
1354,202397.0,Ish Smith,1875.0,2357.0,2556.0,776.0,428.0,797.0,608.0,159.0,389.0,186.0,1516.0,14550.0,135.0
1355,202356.0,Armon Johnson,62.0,49.0,71.0,39.0,10.0,36.0,38.0,1.0,19.0,9.0,49.0,694.0,0.0
1356,202346.0,Dominique Jones,81.0,131.0,134.0,72.0,26.0,58.0,68.0,10.0,72.0,29.0,108.0,2304.0,16.0
1357,202331.0,Paul George,4708.0,2534.0,6018.0,1854.0,1110.0,1834.0,675.0,291.0,2696.0,467.0,4398.0,4321.0,18.0
1358,202341.0,James Anderson,488.0,262.0,705.0,203.0,113.0,274.0,218.0,49.0,169.0,50.0,518.0,4639.0,45.0
1359,202390.0,Gary Neal,1185.0,524.0,1596.0,327.0,133.0,486.0,320.0,9.0,413.0,73.0,681.0,23686.0,270.0
1360,202399.0,Jeff Adrien,238.0,90.0,272.0,84.0,45.0,245.0,138.0,72.0,165.0,92.0,598.0,8343.0,69.0
1361,202333.0,Xavier Henry,358.0,116.0,515.0,134.0,98.0,260.0,166.0,21.0,265.0,155.0,343.0,12093.0,139.0
1362,202348.0,Jordan Crawford,1236.0,860.0,1784.0,510.0,188.0,437.0,269.0,21.0,509.0,108.0,678.0,1168.0,3.0
1363,202389.0,Timofey Mozgov,1145.0,229.0,993.0,473.0,128.0,973.0,436.0,350.0,544.0,197.0,2049.0,998.0,6.0
1364,202361.0,Landry Fields,643.0,387.0,712.0,255.0,190.0,296.0,229.0,43.0,231.0,112.0,1018.0,962.0,5.0
1365,202326.0,DeMarcus Cousins,3940.0,1631.0,4642.0,1807.0,759.0,2246.0,572.0,638.0,2808.0,1009.0,5711.0,821.0,4.0
1366,201593.0,Nikola Pekovic,1279.0,193.0,1191.0,400.0,135.0,639.0,261.0,147.0,761.0,244.0,1754.0,10707.0,105.0
1367,202325.0,Wesley Johnson,1411.0,551.0,2078.0,445.0,370.0,985.0,510.0,315.0,302.0,108.0,1636.0,4672.0,57.0
1368,200817.0,Pooh Jeter,96.0,153.0,140.0,46.0,27.0,52.0,57.0,2.0,29.0,2.0,64.0,49.0,0.0
1369,202355.0,Hassan Whiteside,2233.0,255.0,1526.0,620.0,221.0,1192.0,422.0,966.0,893.0,590.0,4573.0,136.0,0.0
1370,202330.0,Gordon Hayward,4007.0,2618.0,4812.0,1446.0,726.0,1285.0,732.0,292.0,2500.0,536.0,3318.0,9381.0,108.0
1371,202379.0,Jeremy Evans,353.0,104.0,272.0,82.0,89.0,283.0,216.0,119.0,143.0,63.0,634.0,10134.0,84.0
1372,201814.0,Gary Forbes,233.0,99.0,301.0,97.0,46.0,128.0,104.0,10.0,119.0,53.0,213.0,278.0,1.0
1373,202323.0,Evan Turner,2345.0,2164.0,3090.0,1103.0,466.0,1189.0,589.0,151.0,924.0,269.0,2865.0,219.0,0.0
1374,202324.0,Derrick Favors,2888.0,727.0,2557.0,874.0,502.0,1761.0,680.0,813.0,1281.0,649.0,4815.0,1162.0,4.0
1375,202345.0,Damion James,54.0,25.0,77.0,35.0,22.0,47.0,33.0,19.0,26.0,14.0,110.0,12557.0,110.0
1376,202336.0,Larry Sanders,635.0,163.0,688.0,214.0,147.0,659.0,223.0,407.0,168.0,141.0,1267.0,35.0,0.0
1377,202322.0,John Wall,3909.0,5069.0,5144.0,2153.0,938.0,1333.0,578.0,379.0,2399.0,664.0,2432.0,18974.0,217.0
1378,202344.0,Trevor Booker,1313.0,471.0,1238.0,456.0,318.0,948.0,438.0,250.0,430.0,258.0,2498.0,3889.0,25.0
1379,202380.0,Hamady Ndiaye,7.0,3.0,8.0,5.0,1.0,31.0,23.0,9.0,4.0,7.0,25.0,13538.0,131.0
1380,202412.0,Manny Harris,199.0,129.0,325.0,101.0,48.0,107.0,89.0,14.0,124.0,44.0,253.0,1140.0,10.0
1381,202396.0,Samardo Samuels,229.0,42.0,289.0,110.0,38.0,233.0,105.0,41.0,156.0,85.0,360.0,622.0,1.0
1382,201933.0,Blake Griffin,4711.0,2582.0,4673.0,1465.0,549.0,1933.0,659.0,319.0,2725.0,1226.0,5306.0,280.0,0.0
1383,202339.0,Eric Bledsoe,3028.0,3004.0,3722.0,1566.0,840.0,1286.0,638.0,285.0,1770.0,489.0,2499.0,218.0,1.0
1384,202329.0,Al-Farouq Aminu,1649.0,778.0,2252.0,750.0,581.0,1137.0,612.0,346.0,843.0,281.0,3628.0,214.0,0.0
1385,202391.0,Jeremy Lin,1767.0,1929.0,2332.0,1037.0,489.0,1000.0,453.0,167.0,1286.0,306.0,1271.0,158.0,0.0
1386,202328.0,Greg Monroe,2991.0,1196.0,2870.0,1045.0,604.0,1309.0,563.0,331.0,1495.0,646.0,4687.0,862.0,2.0
1387,201600.0,Omer Asik,890.0,262.0,807.0,516.0,159.0,926.0,432.0,326.0,556.0,443.0,3181.0,12583.0,122.0
1388,202351.0,Lazar Hayward,63.0,35.0,126.0,26.0,17.0,62.0,60.0,6.0,44.0,14.0,86.0,13.0,0.0
1389,202349.0,Greivis Vasquez,1337.0,1889.0,1859.0,737.0,228.0,768.0,384.0,30.0,412.0,90.0,995.0,89.0,1.0
1390,202365.0,Devin Ebanks,74.0,23.0,121.0,32.0,16.0,48.0,54.0,11.0,46.0,20.0,112.0,30.0,0.0
1391,202332.0,Cole Aldrich,409.0,170.0,364.0,184.0,130.0,493.0,286.0,222.0,170.0,57.0,1074.0,656.0,0.0
1392,202337.0,Luke Babbitt,538.0,189.0,779.0,132.0,75.0,461.0,297.0,51.0,99.0,36.0,716.0,10493.0,76.0
1393,201168.0,Tiago Splitter,999.0,390.0,796.0,354.0,177.0,651.0,325.0,189.0,628.0,267.0,1662.0,859.0,6.0
1394,202378.0,Willie Warren,12.0,19.0,18.0,6.0,5.0,14.0,15.0,0.0,4.0,2.0,9.0,8694.0,62.0
1395,201623.0,Semih Erden,94.0,26.0,80.0,47.0,22.0,162.0,64.0,26.0,57.0,41.0,182.0,37432.0,329.0
1396,202376.0,Luke Harangody,101.0,36.0,163.0,20.0,21.0,96.0,64.0,20.0,28.0,10.0,190.0,16118.0,194.0
1397,202395.0,Sherron Collins,7.0,8.0,18.0,4.0,2.0,2.0,15.0,0.0,1.0,0.0,5.0,5144.0,29.0
1398,202081.0,Garret Siler,17.0,3.0,14.0,10.0,1.0,23.0,20.0,4.0,11.0,11.0,28.0,22126.0,267.0
1399,202347.0,Quincy Pondexter,544.0,243.0,725.0,160.0,109.0,439.0,298.0,46.0,236.0,84.0,594.0,1277.0,9.0
1400,202360.0,Andy Rautins,3.0,3.0,4.0,7.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,32951.0,272.0
1401,202386.0,Ben Uzoh,96.0,130.0,146.0,44.0,30.0,60.0,58.0,11.0,44.0,31.0,128.0,9759.0,108.0
1402,202338.0,Kevin Seraphin,1082.0,238.0,1130.0,430.0,85.0,882.0,393.0,297.0,240.0,93.0,1396.0,14692.0,173.0
1403,202340.0,Avery Bradley,2501.0,963.0,3249.0,722.0,562.0,1269.0,573.0,111.0,493.0,138.0,1662.0,1241.0,7.0
1404,202342.0,Craig Brackins,13.0,9.0,36.0,4.0,1.0,9.0,14.0,1.0,1.0,1.0,19.0,19089.0,201.0
1405,202334.0,Ed Davis,1532.0,470.0,1191.0,443.0,300.0,1543.0,611.0,496.0,649.0,473.0,3879.0,36879.0,398.0
1406,202327.0,Ekpe Udoh,439.0,193.0,542.0,193.0,129.0,592.0,295.0,339.0,257.0,103.0,895.0,19184.0,222.0
1407,202335.0,Patrick Patterson,1688.0,645.0,2059.0,401.0,311.0,1007.0,604.0,258.0,355.0,121.0,2515.0,31403.0,361.0
1408,202374.0,Solomon Alabi,16.0,5.0,35.0,8.0,4.0,17.0,22.0,11.0,7.0,3.0,61.0,5042.0,32.0
1409,202371.0,Gani Lawal,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1410,201963.0,Christian Eyenga,131.0,40.0,193.0,49.0,34.0,84.0,49.0,33.0,22.0,14.0,135.0,2633.0,27.0
1411,202220.0,Zabian Dowdell,51.0,51.0,74.0,29.0,20.0,31.0,22.0,2.0,16.0,1.0,20.0,9090.0,70.0
1412,202082.0,Larry Owens,19.0,11.0,24.0,7.0,9.0,27.0,17.0,6.0,7.0,6.0,27.0,37743.0,430.0
1413,201203.0,Mustafa Shakur,17.0,29.0,40.0,17.0,5.0,17.0,24.0,3.0,9.0,8.0,21.0,1692.0,24.0
1414,202419.0,Chris Johnson,295.0,98.0,406.0,106.0,100.0,306.0,195.0,71.0,47.0,21.0,117.0,471.0,2.0
1415,202362.0,Lance Stephenson,1517.0,1334.0,1873.0,754.0,297.0,906.0,450.0,57.0,490.0,210.0,1768.0,2213.0,20.0
1416,202408.0,Marcus Cousin,2.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,823.0,2.0
1417,202354.0,Dexter Pittman,49.0,9.0,57.0,22.0,8.0,88.0,43.0,8.0,18.0,15.0,89.0,24239.0,238.0
1418,201607.0,Patrick Ewing,0.0,2.0,5.0,1.0,0.0,1.0,35.0,1.0,3.0,1.0,2.0,17768.0,171.0
1419,202377.0,Pape Sy,2.0,2.0,4.0,3.0,0.0,1.0,3.0,0.0,3.0,0.0,3.0,10918.0,98.0
1420,202697.0,Iman Shumpert,1143.0,778.0,1791.0,489.0,479.0,987.0,424.0,113.0,336.0,102.0,1410.0,997.0,2.0
1421,202725.0,Josh Harrellson,95.0,23.0,125.0,30.0,28.0,92.0,65.0,30.0,22.0,13.0,207.0,1015.0,7.0
1422,202726.0,Andrew Goudelock,72.0,23.0,113.0,27.0,10.0,34.0,43.0,2.0,14.0,2.0,34.0,13562.0,163.0
1423,202708.0,Norris Cole,966.0,945.0,1417.0,496.0,272.0,674.0,346.0,34.0,282.0,97.0,687.0,23636.0,299.0
1424,202148.0,Mickell Gladness,22.0,5.0,32.0,7.0,3.0,27.0,23.0,18.0,6.0,6.0,55.0,16572.0,132.0
1425,202227.0,Terrel Harris,28.0,30.0,67.0,37.0,11.0,48.0,37.0,5.0,18.0,9.0,72.0,8564.0,82.0
1426,202691.0,Klay Thompson,4399.0,1396.0,5312.0,1024.0,532.0,1321.0,598.0,321.0,1187.0,206.0,2106.0,440.0,1.0
1427,202724.0,Charles Jenkins,168.0,209.0,226.0,75.0,47.0,100.0,98.0,8.0,44.0,15.0,99.0,1821.0,12.0
1428,202688.0,Brandon Knight,2112.0,1664.0,3068.0,1026.0,361.0,850.0,428.0,71.0,1017.0,246.0,1311.0,25796.0,271.0
1429,202690.0,Jimmer Fredette,493.0,317.0,711.0,215.0,91.0,210.0,226.0,10.0,191.0,27.0,232.0,26805.0,324.0
1430,202738.0,Isaiah Thomas,2895.0,2388.0,3721.0,1106.0,434.0,1095.0,495.0,58.0,2098.0,313.0,1205.0,390.0,2.0
1431,202695.0,Kawhi Leonard,4072.0,1728.0,4154.0,943.0,1006.0,1011.0,577.0,361.0,2303.0,375.0,3693.0,948.0,4.0
1432,202951.0,Jeremy Pargo,144.0,142.0,249.0,89.0,25.0,90.0,76.0,2.0,51.0,30.0,80.0,108.0,2.0
1433,202709.0,Cory Joseph,1751.0,2003.0,2198.0,677.0,486.0,1092.0,654.0,148.0,706.0,184.0,1615.0,1396.0,11.0
1434,201937.0,Ricky Rubio,2000.0,4452.0,3202.0,1474.0,1047.0,1447.0,578.0,78.0,1671.0,325.0,2330.0,739.0,3.0
1435,202682.0,Derrick Williams,1271.0,283.0,1664.0,389.0,194.0,523.0,404.0,106.0,863.0,356.0,1628.0,11561.0,126.0
1436,202701.0,Nolan Smith,102.0,89.0,172.0,65.0,25.0,78.0,78.0,4.0,34.0,16.0,77.0,122.0,0.0
1437,202681.0,Kyrie Irving,4858.0,3273.0,5499.0,1475.0,771.0,1336.0,566.0,239.0,2210.0,293.0,2223.0,15100.0,179.0
1438,202684.0,Tristan Thompson,2408.0,664.0,2271.0,752.0,331.0,1522.0,647.0,457.0,1185.0,769.0,5526.0,2649.0,9.0
1439,202693.0,Markieff Morris,2610.0,988.0,3271.0,928.0,506.0,1792.0,637.0,318.0,1032.0,301.0,3202.0,1971.0,20.0
1440,201291.0,Carldell Johnson,11.0,20.0,24.0,7.0,7.0,10.0,14.0,0.0,1.0,2.0,9.0,79.0,1.0
1441,202689.0,Kemba Walker,4157.0,3283.0,5810.0,1310.0,789.0,1010.0,629.0,242.0,2282.0,454.0,2446.0,31820.0,347.0
1442,202687.0,Bismack Biyombo,1286.0,395.0,1107.0,603.0,173.0,1522.0,662.0,874.0,765.0,630.0,3984.0,2406.0,14.0
1443,202694.0,Marcus Morris Sr.,3091.0,1038.0,3991.0,797.0,470.0,1584.0,683.0,209.0,1153.0,347.0,3080.0,23.0,0.0
1444,202705.0,MarShon Brooks,525.0,246.0,660.0,215.0,100.0,255.0,176.0,37.0,216.0,78.0,375.0,250.0,0.0
1445,201274.0,Ivan Johnson,311.0,74.0,293.0,135.0,96.0,248.0,120.0,30.0,146.0,75.0,474.0,451.0,4.0
1446,202862.0,Dennis Horner,1.0,0.0,3.0,1.0,0.0,1.0,5.0,0.0,3.0,1.0,5.0,6574.0,46.0
1447,202720.0,Jon Leuer,909.0,269.0,967.0,234.0,129.0,548.0,344.0,97.0,293.0,90.0,1324.0,1958.0,12.0
1448,202717.0,Trey Thompkins,24.0,3.0,37.0,5.0,3.0,10.0,23.0,3.0,5.0,2.0,24.0,3889.0,29.0
1449,202727.0,Travis Leslie,5.0,5.0,9.0,2.0,2.0,4.0,10.0,2.0,4.0,5.0,9.0,163.0,0.0
1450,202696.0,Nikola Vucevic,5245.0,1989.0,5300.0,1235.0,608.0,1867.0,718.0,640.0,1187.0,379.0,7612.0,255.0,2.0
1451,202714.0,Shelvin Mack,928.0,1066.0,1254.0,434.0,232.0,456.0,356.0,16.0,282.0,100.0,681.0,274.0,1.0
1452,202698.0,Chris Singleton,221.0,88.0,363.0,95.0,110.0,314.0,134.0,56.0,85.0,49.0,453.0,230.0,0.0
1453,202729.0,Josh Selby,30.0,32.0,60.0,36.0,9.0,24.0,34.0,0.0,16.0,7.0,19.0,3638.0,17.0
1454,201880.0,Greg Stiemsma,254.0,91.0,251.0,137.0,114.0,510.0,188.0,226.0,96.0,40.0,650.0,44.0,0.0
1455,202734.0,E'Twaun Moore,1424.0,828.0,1799.0,401.0,308.0,731.0,481.0,117.0,270.0,91.0,927.0,4844.0,41.0
1456,202707.0,JaJuan Johnson,54.0,6.0,65.0,14.0,5.0,25.0,30.0,14.0,6.0,3.0,57.0,77.0,0.0
1457,202498.0,Lance Thomas,613.0,203.0,824.0,218.0,112.0,516.0,298.0,40.0,335.0,82.0,796.0,2095.0,7.0
1458,202683.0,Enes Freedom,2894.0,516.0,2416.0,916.0,248.0,1390.0,649.0,310.0,1231.0,368.0,4808.0,177.0,0.0
1459,202692.0,Alec Burks,2139.0,1243.0,2969.0,727.0,419.0,1148.0,579.0,125.0,1500.0,386.0,2071.0,1137.0,8.0
1460,202702.0,Kenneth Faried,2031.0,432.0,1678.0,570.0,318.0,1123.0,426.0,358.0,942.0,512.0,3560.0,17177.0,148.0
1461,202366.0,Jerome Jordan,65.0,15.0,60.0,22.0,9.0,68.0,58.0,19.0,42.0,8.0,125.0,15.0,0.0
1462,202719.0,Jeremy Tyler,153.0,24.0,188.0,67.0,23.0,161.0,87.0,41.0,57.0,41.0,259.0,586.0,3.0
